COG_	Cat	Gene_ID	Locus_Tag	Gene_Product_Name	Genome_ID	Genome_Name	Chromosome	Start_Coord	End_Coord	Gene_Description
		8050122000	Ga0611941_001_455538_455936	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		455538	455936	
		8050121683	Ga0611941_001_118049_118750	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		118049	118750	
		8050121808	Ga0611941_001_253256_253474	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		253256	253474	
		8050124554	Ga0611941_017_4097_4276	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		4097	4276	
		8050123364	Ga0611941_005_64464_64697	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		64464	64697	
		8050124602	Ga0611941_018_11476_11655	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		11476	11655	
		8050121964	Ga0611941_001_434867_435781	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		434867	435781	
		8050124702	Ga0611941_044_360_464	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		360	464	
		8050122969	Ga0611941_003_234303_234692	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		234303	234692	
		8050124525	Ga0611941_016_22075_22566	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		22075	22566	
		8050122753	Ga0611941_003_17035_19041	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		17035	19041	
		8050123665	Ga0611941_007_2745_3275	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		2745	3275	
		8050124630	Ga0611941_019_3600_3692	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		3600	3692	
		8050124775	Ga0611941_114_2_256	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		2	256	
		8050124730	Ga0611941_071_196_303	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		196	303	
		8050124675	Ga0611941_025_3_1454	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		3	1454	
		8050124047	Ga0611941_009_111095_111406	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		111095	111406	
		8050124479	Ga0611941_015_32730_33164	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		32730	33164	
		8050122873	Ga0611941_003_139262_139474	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		139262	139474	
		8050123984	Ga0611941_009_42901_43077	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		42901	43077	
		8050124523	Ga0611941_016_18871_19104	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		18871	19104	
		8050123185	Ga0611941_004_171475_171597	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		171475	171597	
		8050122755	Ga0611941_003_21348_21731	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		21348	21731	
		8050124085	Ga0611941_010_23114_23791	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		23114	23791	
		8050124773	Ga0611941_111_94_261	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		94	261	
		8050121968	Ga0611941_001_437058_437369	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		437058	437369	
		8050123717	Ga0611941_007_45743_46069	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		45743	46069	
		8050124476	Ga0611941_015_29127_29906	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		29127	29906	
		8050123332	Ga0611941_005_41451_41618	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		41451	41618	
		8050121722	Ga0611941_001_160428_160571	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		160428	160571	
		8050123058	Ga0611941_004_40674_44531	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		40674	44531	
		8050121997	Ga0611941_001_454148_454540	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		454148	454540	
		8050122888	Ga0611941_003_153957_154475	glycine/betaine/sarcosine/D-proline_reductase_family_selenoprotein_B	8050121573	Enterococcus_faecalis_Wae12b		153957	154475	
		8050121832	Ga0611941_001_279265_280098	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		279265	280098	
		8050124386	Ga0611941_013_44483_44866	voltage-gated_potassium_channel	8050121573	Enterococcus_faecalis_Wae12b		44483	44866	
		8050123529	Ga0611941_006_38705_38905	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		38705	38905	
		8050123708	Ga0611941_007_38450_38812	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		38450	38812	
		8050124769	Ga0611941_106_1_261	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		1	261	
		8050124598	Ga0611941_018_8569_8667	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		8569	8667	
		8050123779	Ga0611941_007_111497_112159	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		111497	112159	
		8050124113	Ga0611941_010_45251_45403	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		45251	45403	
		8050122802	Ga0611941_003_65735_65842	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		65735	65842	
		8050122174	Ga0611941_001_639746_639979	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		639746	639979	
		8050123171	Ga0611941_004_155755_160614	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		155755	160614	
		8050123772	Ga0611941_007_103155_103346	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		103155	103346	
		8050123475	Ga0611941_005_171563_172345	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		171563	172345	
		8050123577	Ga0611941_006_86884_88239	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		86884	88239	
		8050124071	Ga0611941_010_7756_7980	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		7756	7980	
		8050124444	Ga0611941_015_1425_5342	adhesin_isopeptide-forming_family_sspB-C2_type_protein/LPXTG-motif_cell_wall-anchored_protein	8050121573	Enterococcus_faecalis_Wae12b		1425	5342	
		8050124745	Ga0611941_084_1_288	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		1	288	
		8050123129	Ga0611941_004_114323_115039	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		114323	115039	
		8050124762	Ga0611941_099_1_267	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		1	267	
		8050124442	Ga0611941_014_49839_50168	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		49839	50168	
		8050121904	Ga0611941_001_365178_366989	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		365178	366989	
		8050124430	Ga0611941_014_36093_36245	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		36093	36245	
		8050123198	Ga0611941_004_185762_186019	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		185762	186019	
		8050124475	Ga0611941_015_28723_28896	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		28723	28896	
		8050124772	Ga0611941_110_3_260	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		3	260	
		8050124727	Ga0611941_069_2_316	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		2	316	
		8050124522	Ga0611941_016_17858_18289	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		17858	18289	
		8050124129	Ga0611941_010_55656_56123	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		55656	56123	
		8050122070	Ga0611941_001_524895_525740	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		524895	525740	
		8050122876	Ga0611941_003_141134_141727	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		141134	141727	
		8050122560	Ga0611941_002_83788_84240	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		83788	84240	
		8050123953	Ga0611941_009_10089_10448	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		10089	10448	
		8050123769	Ga0611941_007_98993_100063	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		98993	100063	
		8050124721	Ga0611941_063_3_332	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		3	332	
		8050123167	Ga0611941_004_153091_153849	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		153091	153849	
		8050122756	Ga0611941_003_21736_22563	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		21736	22563	
		8050124621	Ga0611941_018_26591_26770	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		26591	26770	
		8050121840	Ga0611941_001_287983_288654	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		287983	288654	
		8050124679	Ga0611941_027_277_825	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		277	825	
		8050123928	Ga0611941_008_122494_122769	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		122494	122769	
		8050123253	Ga0611941_004_240691_241356	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		240691	241356	
		8050124519	Ga0611941_016_13915_14004	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		13915	14004	
		8050124112	Ga0611941_010_45000_45224	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		45000	45224	
		8050123853	Ga0611941_008_52198_52566	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		52198	52566	
		8050123476	Ga0611941_005_172385_173161	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		172385	173161	
		8050124332	Ga0611941_012_69849_70079	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		69849	70079	
		8050124466	Ga0611941_015_24730_24960	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		24730	24960	
		8050124487	Ga0611941_015_39504_40202	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		39504	40202	
		8050124705	Ga0611941_047_323_430	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		323	430	
		8050121761	Ga0611941_001_199408_200436	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		199408	200436	
		8050122796	Ga0611941_003_60620_60826	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		60620	60826	
		8050123344	Ga0611941_005_49734_50054	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		49734	50054	
		8050124763	Ga0611941_100_3_263	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		3	263	
		8050124443	Ga0611941_015_3_164	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		3	164	
		8050124391	Ga0611941_013_49285_49794	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		49285	49794	
		8050121978	Ga0611941_001_441740_441940	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		441740	441940	
		8050123304	Ga0611941_005_23794_24657	aminoglycoside_6-adenylyltransferase	8050121573	Enterococcus_faecalis_Wae12b		23794	24657	
		8050124185	Ga0611941_011_3323_5422	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		3323	5422	
		8050124717	Ga0611941_059_2_346	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		2	346	
		8050121698	Ga0611941_001_132977_133828	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		132977	133828	
		8050122976	Ga0611941_003_239956_240228	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		239956	240228	
		8050123558	Ga0611941_006_66451_66546	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		66451	66546	
		8050124119	Ga0611941_010_48288_48554	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		48288	48554	
		8050122571	Ga0611941_002_93969_96476	hexosaminidase	8050121573	Enterococcus_faecalis_Wae12b		93969	96476	
		8050124090	Ga0611941_010_27242_28021	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		27242	28021	
		8050121689	Ga0611941_001_122484_122576	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		122484	122576	
		8050122385	Ga0611941_001_850589_851629	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		850589	851629	
		8050121996	Ga0611941_001_453813_454151	HK97_gp10_family_phage_protein	8050121573	Enterococcus_faecalis_Wae12b		453813	454151	
		8050122597	Ga0611941_002_128183_128401	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		128183	128401	
		8050124649	Ga0611941_020_7386_7541	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		7386	7541	
		8050122699	Ga0611941_002_240216_242219	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		240216	242219	
		8050122811	Ga0611941_003_74015_74566	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		74015	74566	
		8050124547	Ga0611941_016_41611_41766	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		41611	41766	
		8050124765	Ga0611941_102_1_264	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		1	264	
		8050124445	Ga0611941_015_5404_5760	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		5404	5760	
		8050124462	Ga0611941_015_17712_20057	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		17712	20057	
		8050124742	Ga0611941_082_2_100	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		2	100	
		8050124603	Ga0611941_018_11665_11889	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		11665	11889	
		8050124183	Ga0611941_011_1776_2507	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		1776	2507	
		8050122424	Ga0611941_001_893626_894480	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		893626	894480	
		8050123472	Ga0611941_005_167905_168828	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		167905	168828	
		8050123012	Ga0611941_004_2_3175	hyaluronate_lyase	8050121573	Enterococcus_faecalis_Wae12b		2	3175	
		8050124249	Ga0611941_011_76905_79919	hyaluronate_lyase	8050121573	Enterococcus_faecalis_Wae12b		76905	79919	
		8050121982	Ga0611941_001_444121_444537	ArpU_family_phage_transcriptional_regulator	8050121573	Enterococcus_faecalis_Wae12b		444121	444537	
		8050123060	Ga0611941_004_45026_49306	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		45026	49306	
		8050122680	Ga0611941_002_218375_218737	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		218375	218737	
		8050123660	Ga0611941_007_1_420	LPXTG-motif_cell_wall-anchored_protein	8050121573	Enterococcus_faecalis_Wae12b		1	420	
		8050123582	Ga0611941_006_93019_93852	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		93019	93852	
		8050123666	Ga0611941_007_3272_3484	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		3272	3484	
		8050124733	Ga0611941_073_102_260	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		102	260	
		8050123709	Ga0611941_007_38828_39238	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		38828	39238	
		8050121979	Ga0611941_001_441940_442809	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		441940	442809	
		8050124593	Ga0611941_018_4579_4911	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		4579	4911	
		8050123321	Ga0611941_005_36957_37217	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		36957	37217	
		8050124306	Ga0611941_012_34607_36127	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		34607	36127	
		8050123824	Ga0611941_008_20553_21206	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		20553	21206	
		8050124118	Ga0611941_010_46761_48269	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		46761	48269	
		8050122874	Ga0611941_003_139467_140531	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		139467	140531	
		8050122650	Ga0611941_002_184349_184552	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		184349	184552	
		8050123327	Ga0611941_005_38831_39472	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		38831	39472	
		8050123704	Ga0611941_007_35123_36040	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		35123	36040	
		8050122835	Ga0611941_003_101922_102326	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		101922	102326	
		8050121972	Ga0611941_001_438648_438986	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		438648	438986	
		8050124059	Ga0611941_009_124646_125227	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		124646	125227	
		8050122412	Ga0611941_001_875898_877973	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		875898	877973	
		8050124373	Ga0611941_013_26111_26803	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		26111	26803	
		8050123137	Ga0611941_004_122194_122892	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		122194	122892	
		8050123305	Ga0611941_005_24804_26249	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		24804	26249	
		8050124644	Ga0611941_020_1909_3390	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		1909	3390	
		8050123691	Ga0611941_007_21278_21487	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		21278	21487	
		8050124744	Ga0611941_083_2_289	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		2	289	
		8050124553	Ga0611941_017_2948_3913	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		2948	3913	
		8050123592	Ga0611941_006_104876_105853	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		104876	105853	
		8050124460	Ga0611941_015_14852_17344	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		14852	17344	
		8050124740	Ga0611941_081_2_97	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		2	97	
		8050122042	Ga0611941_001_495104_495928	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		495104	495928	
		8050122065	Ga0611941_001_518263_519729	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		518263	519729	
		8050124099	Ga0611941_010_36496_37104	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		36496	37104	
		8050123311	Ga0611941_005_32909_33238	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		32909	33238	
		8050124128	Ga0611941_010_55108_55659	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		55108	55659	
		8050123977	Ga0611941_009_36122_36244	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		36122	36244	
		8050122003	Ga0611941_001_460748_461470	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		460748	461470	
		8050124294	Ga0611941_012_21363_21650	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		21363	21650	
		8050124110	Ga0611941_010_43994_44410	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		43994	44410	
		8050122913	Ga0611941_003_177807_178169	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		177807	178169	
		8050122573	Ga0611941_002_97520_98323	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		97520	98323	
		8050124088	Ga0611941_010_24783_25196	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		24783	25196	
		8050122095	Ga0611941_001_550696_551112	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		550696	551112	
		8050122723	Ga0611941_002_266258_267940	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		266258	267940	
		8050123365	Ga0611941_005_64700_64906	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		64700	64906	
		8050124555	Ga0611941_017_4269_4493	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		4269	4493	
		8050123342	Ga0611941_005_47662_49446	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		47662	49446	
		8050123318	Ga0611941_005_36386_36574	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		36386	36574	
		8050123349	Ga0611941_005_52410_52754	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		52410	52754	
		8050122063	Ga0611941_001_516403_516759	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		516403	516759	
		8050124510	Ga0611941_016_5676_5987	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		5676	5987	
		8050124114	Ga0611941_010_45420_45653	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		45420	45653	
		8050124334	Ga0611941_012_71084_72562	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		71084	72562	
		8050122005	Ga0611941_001_462930_463661	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		462930	463661	
		8050124592	Ga0611941_018_4367_4573	bacteriocin-like_protein	8050121573	Enterococcus_faecalis_Wae12b		4367	4573	
		8050121976	Ga0611941_001_440355_441089	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		440355	441089	
		8050122416	Ga0611941_001_884008_884625	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		884008	884625	
		8050124124	Ga0611941_010_51442_51666	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		51442	51666	
		8050121810	Ga0611941_001_254235_254921	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		254235	254921	
		8050122441	Ga0611941_001_910814_910993	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		910814	910993	
		8050122277	Ga0611941_001_736994_737716	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		736994	737716	
		8050122318	Ga0611941_001_777280_777843	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		777280	777843	
		8050123664	Ga0611941_007_2512_2604	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		2512	2604	
		8050122079	Ga0611941_001_535821_535973	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		535821	535973	
		8050124381	Ga0611941_013_36196_37620	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		36196	37620	
		8050124120	Ga0611941_010_48555_48851	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		48555	48851	
		8050123226	Ga0611941_004_212825_216583	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		212825	216583	
		8050123988	Ga0611941_009_45774_46433	DNA-entry_nuclease	8050121573	Enterococcus_faecalis_Wae12b		45774	46433	
		8050124648	Ga0611941_020_6329_6730	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		6329	6730	
		8050124250	Ga0611941_011_79988_80311	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		79988	80311	
		8050121842	Ga0611941_001_289734_293513	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		289734	293513	
		8050122594	Ga0611941_002_119531_121036	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		119531	121036	
		8050124039	Ga0611941_009_103972_105093	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		103972	105093	
		8050123217	Ga0611941_004_207915_208547	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		207915	208547	
		8050124068	Ga0611941_010_5433_6107	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		5433	6107	
		8050123927	Ga0611941_008_121830_122435	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		121830	122435	
		8050123692	Ga0611941_007_21967_22515	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		21967	22515	
		8050123805	Ga0611941_007_140902_141237	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		140902	141237	
		8050123168	Ga0611941_004_153850_154650	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		153850	154650	
		8050122734	Ga0611941_003_2414_2635	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		2414	2635	
		8050123532	Ga0611941_006_40206_40748	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		40206	40748	
		8050124097	Ga0611941_010_34808_34921	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		34808	34921	
		8050122775	Ga0611941_003_38160_38483	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		38160	38483	
		8050123312	Ga0611941_005_33250_33984	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		33250	33984	
		8050123040	Ga0611941_004_25926_26711	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		25926	26711	
		8050123846	Ga0611941_008_43672_43890	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		43672	43890	
		8050124653	Ga0611941_020_9989_10132	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		9989	10132	
		8050124032	Ga0611941_009_96436_97203	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		96436	97203	
		8050124683	Ga0611941_029_1_1260	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		1	1260	
		8050121807	Ga0611941_001_252717_253235	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		252717	253235	
		8050124696	Ga0611941_041_1_99	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		1	99	
		8050122959	Ga0611941_003_225533_228844	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		225533	228844	
		8050123325	Ga0611941_005_37824_38147	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		37824	38147	
		8050122763	Ga0611941_003_27095_27238	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		27095	27238	
		8050123345	Ga0611941_005_50120_50467	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		50120	50467	
		8050124552	Ga0611941_017_2667_2939	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		2667	2939	
		8050123680	Ga0611941_007_11397_11822	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		11397	11822	
		8050124757	Ga0611941_094_137_271	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		137	271	
		8050123230	Ga0611941_004_217379_217522	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		217379	217522	
		8050121994	Ga0611941_001_453212_453544	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		453212	453544	
		8050121638	Ga0611941_001_65314_65859	energy-coupling_factor_transport_system_substrate-specific_component	8050121573	Enterococcus_faecalis_Wae12b		65314	65859	
		8050123036	Ga0611941_004_22982_23749	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		22982	23749	
		8050123830	Ga0611941_008_28794_29378	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		28794	29378	
		8050124700	Ga0611941_043_1_555	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		1	555	
		8050121801	Ga0611941_001_243991_245367	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		243991	245367	
		8050124242	Ga0611941_011_69107_69934	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		69107	69934	
		8050124108	Ga0611941_010_43331_43582	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		43331	43582	
		8050124688	Ga0611941_033_2_754	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		2	754	
		8050124136	Ga0611941_010_63383_63607	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		63383	63607	
		8050123202	Ga0611941_004_191931_192902	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		191931	192902	
		8050122779	Ga0611941_003_41070_41300	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		41070	41300	
		8050123301	Ga0611941_005_20880_21710	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		20880	21710	
		8050123350	Ga0611941_005_52751_53128	hypothetical_protein	8050121573	Enterococcus_faecalis_Wae12b		52751	53128	
